@relation clouds-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {u,m}

@data
2.305608,1.836804,u
0.081828,2.051438,u
1.834484,1.186249,u
0.077166,-0.39743,u
2.152719,1.647047,u
-0.211094,2.002106,u
1.823654,0.336775,u
2.159842,0.133395,u
2.501433,1.318776,u
1.96656,2.350559,u
-0.314036,-0.219728,u
-0.246589,1.884095,u
-0.229018,2.039167,u
2.131292,-0.64744,u
-0.180005,1.880881,u
0.159624,1.895873,u
1.717585,1.776252,u
2.109327,0.764986,u
2.258242,0.942336,u
-0.127867,-0.234958,u
2.085524,1.339684,u
1.779509,0.419627,u
0.256732,1.978945,u
0.125547,2.037249,u
0.204459,-0.322619,u
1.799169,1.039405,u
2.165373,1.796593,u
1.769183,2.330091,u
2.073195,1.860311,u
0.016131,2.030008,u
2.292019,0.316242,u
-0.021118,0.046655,u
-0.324162,1.511638,u
0.176523,2.272042,u
0.062495,2.121643,u
-0.41216,0.122687,u
2.29347,0.332782,u
0.343024,1.935435,u
2.121226,0.225732,u
1.949322,2.491556,u
-0.137779,1.854225,u
-0.184091,0.063488,u
1.860227,2.593831,u
1.890913,-0.182103,u
1.474985,-0.750864,u
-0.187253,-0.142087,u
2.230111,1.68538,u
-0.231733,1.944476,u
0.277941,2.054465,u
2.034255,1.033038,u
1.991446,0.155816,u
-0.011229,2.079424,u
1.806002,-1.205842,u
1.991081,1.912226,u
1.813537,0.95436,u
0.15691,-0.073959,u
0.460962,2.074943,u
0.246069,1.921,u
1.850352,0.557045,u
1.590458,1.606243,u
1.789442,0.992203,u
0.073954,2.100373,u
1.999551,1.549445,u
-0.222628,2.089038,u
0.215103,2.013652,u
0.175624,-0.123517,u
1.953405,0.981739,u
-0.18987,0.319408,u
0.096151,0.05534,u
2.0748,1.247715,u
2.030361,1.507127,u
0.089795,2.038283,u
0.248404,0.126396,u
0.115836,2.05141,u
1.663083,0.943229,u
-0.10809,1.740743,u
1.795335,1.291356,u
-0.081527,1.742611,u
2.036968,2.274103,u
1.702534,-0.577946,u
2.307884,2.220855,u
-0.535584,1.767596,u
2.136138,1.166921,u
-0.010072,0.32525,u
0.069475,0.115757,u
-0.17838,1.640208,u
2.025244,1.123792,u
0.195843,-0.230207,u
1.809721,2.786859,u
0.16224,-0.199579,u
1.906315,0.971136,u
1.83005,0.866073,u
0.108381,2.266944,u
-0.360512,0.047144,u
1.529112,1.554072,u
-0.359837,-0.132967,u
0.027314,0.063498,u
1.812898,1.252595,u
2.139124,1.997683,u
-0.232696,2.228529,u
0.015984,1.993167,u
1.893771,3.70207,u
2.167843,0.715622,u
2.358975,1.258152,u
0.202958,0.128869,u
1.970925,0.986518,u
2.216502,0.911664,u
2.257723,1.159079,u
2.080239,1.157589,u
2.099604,1.255265,u
0.315696,0.29593,u
2.031098,1.126545,u
0.267194,0.220946,u
1.842258,1.556449,u
0.076002,1.969016,u
-0.117579,2.23638,u
1.922959,1.472593,u
0.119525,1.901322,u
1.777863,0.028194,u
0.21945,0.231398,u
-0.010194,-0.254125,u
-0.167226,0.152029,u
2.160901,1.292027,u
-0.126059,2.059163,u
1.628537,2.454855,u
-0.283361,0.139417,u
1.939496,0.939885,u
0.26912,2.179669,u
2.271691,1.195505,u
1.955654,1.916891,u
0.405986,-0.012775,u
1.864754,2.743518,u
-0.03312,0.116122,u
0.075774,-0.176579,u
2.234488,-0.173613,u
-0.067284,-0.02699,u
2.314162,0.398499,u
-0.071598,0.206259,u
-0.017323,2.07967,u
1.809813,0.219605,u
0.195263,1.882792,u
1.825289,1.716511,u
1.906745,2.939141,u
-0.007384,-0.014751,u
-0.293013,2.246139,u
2.164919,0.535663,u
0.023829,0.092363,u
1.676742,0.062891,u
2.234787,-0.176758,u
1.678869,-0.184932,u
-0.364744,0.285057,u
2.167606,2.050033,u
2.274462,-0.510596,u
2.240984,0.144324,u
-0.403483,0.079869,u
2.066413,1.776973,u
-0.55915,-0.074665,u
0.072865,1.782315,u
2.048427,1.064202,u
1.773617,-0.651991,u
1.815293,0.305071,u
2.128091,-0.197822,u
0.00688,1.925285,u
2.291242,1.109776,u
2.417515,1.240883,u
1.990453,0.961709,u
2.427086,1.947565,u
2.069614,1.500724,u
2.183125,1.566059,u
-0.032964,0.037204,u
-0.005788,2.15069,u
2.045104,1.282637,u
1.981762,1.077197,u
-0.162615,1.922731,u
0.107289,0.273671,u
0.101659,0.093544,u
0.055128,1.861105,u
1.83751,0.502043,u
0.210277,-0.163132,u
2.300054,0.94182,u
1.879746,0.484198,u
2.275313,3.099778,u
1.991253,0.626729,u
0.009755,0.129561,u
0.295224,0.159118,u
0.150545,1.723229,u
2.023548,1.182836,u
2.03452,1.040968,u
-0.268066,0.283492,u
1.802884,1.851513,u
0.201805,0.057691,u
-0.171431,2.214459,u
-0.029079,2.03461,u
-0.061938,2.165246,u
0.126294,-0.031766,u
-0.018556,-0.135705,u
2.117161,0.37734,u
1.692383,1.516196,u
1.622551,0.716123,u
1.961161,1.551328,u
0.047007,1.94607,u
-0.16449,0.256956,u
0.575421,0.156941,u
-0.020417,1.883528,u
0.030523,2.176979,u
0.061057,-0.284722,u
-0.379171,-0.029413,u
1.979687,1.034591,u
1.860448,1.265916,u
0.06025,-0.111908,u
2.169154,1.401791,u
-0.155564,1.587818,u
2.133781,1.621977,u
0.043795,1.873667,u
0.12627,0.098019,u
1.820512,0.204845,u
2.029944,0.92883,u
0.046776,0.021797,u
1.973672,2.711653,u
2.187249,0.525946,u
-0.335552,0.093019,u
0.014048,0.144487,u
2.02039,2.490472,u
0.342917,1.828975,u
2.217241,0.489984,u
-0.166693,2.004975,u
0.047505,2.115914,u
1.918203,0.152993,u
1.872997,0.47001,u
-0.016593,1.928219,u
2.174977,3.153687,u
-0.007679,2.157827,u
1.812855,-0.58622,u
2.05491,0.746705,u
1.814376,0.427712,u
-0.104433,1.992795,u
2.090029,2.789148,u
0.096835,0.144486,u
1.980416,1.032561,u
0.020778,2.057548,u
-0.361565,0.016548,u
0.037857,0.016769,u
1.938257,2.530075,u
0.083168,0.416345,u
-0.425871,2.015107,u
1.930076,0.074309,u
1.998924,-0.190769,u
1.952296,3.090604,u
1.955598,1.542426,u
1.948526,0.534483,u
2.02319,-0.349241,u
-0.649438,-0.219155,u
2.025714,2.661737,u
2.041185,1.410363,u
1.595615,1.179354,u
-0.095228,2.102858,u
0.085709,0.019454,u
0.058494,-0.012904,u
0.071049,1.533695,u
1.983574,0.608858,u
1.91815,1.214532,u
0.189152,-0.114685,u
-0.126075,2.213412,u
2.484829,0.30317,u
2.247885,1.425691,u
1.63676,2.090613,u
2.030558,3.034154,u
-0.108649,2.140144,u
1.871265,2.536399,u
-0.121455,1.998883,u
2.232978,0.625849,u
2.242729,0.891963,u
-0.044671,-0.189205,u
-0.086111,2.358683,u
2.163631,0.320471,u
2.035518,-0.055352,u
-0.29482,2.220361,u
-0.253486,2.16642,u
1.845964,0.255082,u
1.796711,1.736918,u
-0.149217,-0.128287,u
-0.061379,1.885664,u
-0.342732,0.010955,u
-0.19015,1.845246,u
2.078322,1.104949,u
-0.273726,2.272357,u
1.753964,2.690961,u
-0.140645,2.067288,u
1.768862,2.282349,u
0.167612,1.862706,u
0.151585,1.892805,u
2.026174,1.353858,u
2.104435,0.714231,u
-0.019868,2.034548,u
0.15027,0.160383,u
2.04287,2.248411,u
-0.253301,0.20487,u
0.100453,-0.341866,u
1.818962,-0.212272,u
2.076571,1.099537,u
0.033424,-0.058721,u
-0.075094,0.173046,u
-0.114097,2.418321,u
2.18857,0.246177,u
2.329033,0.758679,u
1.712354,1.012405,u
2.036708,2.469595,u
1.920406,2.037734,u
-0.200942,-0.119655,u
0.673328,-0.794704,m
1.263646,1.615923,m
-0.526686,0.283574,m
-0.863909,-0.239766,m
0.516362,-1.566736,m
-0.552401,-1.202071,m
0.192137,0.192254,m
0.79078,1.303406,m
0.172317,0.238254,m
0.009407,-1.054784,m
-0.215559,0.755865,m
0.969634,-0.250458,m
-1.007309,2.136317,m
-0.692543,1.296389,m
1.794874,0.258152,m
0.509254,0.965599,m
-0.499947,2.912038,m
0.325252,0.116932,m
1.712026,-0.457265,m
0.154061,-0.050328,m
1.079428,-0.763854,m
0.071822,0.533011,m
0.092137,-2.849467,m
0.634724,0.869419,m
-0.137844,1.13833,m
0.019275,0.826354,m
-0.861834,2.176107,m
-0.662405,-1.361326,m
0.156092,-1.383748,m
0.753775,-1.2089,m
0.010044,0.440408,m
0.140016,0.412634,m
0.773078,-0.50431,m
-0.145189,0.013074,m
0.421416,1.273767,m
0.631816,-1.433937,m
-0.97603,-0.623405,m
-1.887244,-0.283877,m
-0.381151,1.078661,m
0.80354,-0.137799,m
0.489523,0.637953,m
-0.090678,0.316311,m
-0.860731,-1.005096,m
-0.026616,-0.384687,m
1.810576,0.187949,m
0.155492,0.126545,m
-0.260406,-0.572756,m
-0.118238,2.081645,m
1.675273,0.845698,m
1.741205,-0.677392,m
-0.184906,-0.926681,m
-0.653249,-0.598459,m
0.438495,0.432088,m
0.320854,-0.426563,m
3.040929,1.008039,m
0.144838,0.461779,m
0.438218,-1.03301,m
-0.528986,0.098482,m
-0.375586,0.923883,m
-0.000044,-0.047782,m
-0.337754,1.035016,m
-0.221961,-0.13546,m
2.224886,0.736116,m
-0.050222,0.871265,m
-0.89093,0.01863,m
0.109927,0.852894,m
-0.910136,-1.592805,m
1.139616,-0.50963,m
0.648431,0.955975,m
-0.040184,0.395149,m
2.477419,-0.565275,m
-2.322155,2.047052,m
-0.533371,1.234008,m
1.723888,-0.11508,m
-1.005228,0.580986,m
-0.228743,-0.708044,m
1.114297,0.299492,m
0.195474,-1.323306,m
0.802298,0.987935,m
3.029006,-0.217705,m
-0.945494,-1.018982,m
-0.192167,-0.385253,m
-0.457819,-0.022055,m
-0.138781,-1.488391,m
-0.849749,-0.133927,m
1.188632,-2.293641,m
-0.576779,-0.679796,m
0.071136,0.856224,m
2.846364,-0.682278,m
0.45629,1.138863,m
0.206868,-0.988452,m
0.370917,-0.601884,m
-0.408983,-0.847007,m
1.085198,-0.127794,m
-0.754237,1.724905,m
-0.021363,1.920683,m
0.622821,1.414807,m
-0.141541,0.175682,m
-2.133298,-0.993336,m
0.442727,0.210998,m
-1.983888,0.221878,m
-0.445273,0.614476,m
-0.699564,0.525848,m
-2.434638,-0.760426,m
-2.185848,0.191949,m
-0.165421,-1.051706,m
0.88087,0.446867,m
-0.339447,-0.230042,m
-0.30035,1.675447,m
-1.511838,-0.218474,m
0.357969,-0.239518,m
-0.518089,-0.56135,m
0.31953,-0.821339,m
-0.876371,-0.4558,m
0.998239,0.854781,m
-0.497699,-0.606035,m
1.201664,1.037341,m
-1.684587,-0.056771,m
-0.449493,-0.442927,m
-0.685132,0.064015,m
0.657077,-0.529507,m
0.081911,-0.748795,m
0.943219,1.70795,m
0.844463,-1.23913,m
-0.046014,0.399168,m
-0.399683,-0.039893,m
0.652378,-1.14788,m
-0.848102,1.936177,m
0.599217,-0.964008,m
0.623819,1.051351,m
0.152524,-1.207022,m
-0.601314,0.599721,m
0.874182,-0.068116,m
0.624287,-0.015931,m
1.154664,-1.303354,m
1.565852,-1.597588,m
0.363573,-0.810631,m
-0.155067,0.980647,m
0.164329,-0.305269,m
-0.004305,-0.754765,m
-0.77764,-0.512524,m
0.750686,0.215434,m
-0.97235,0.689948,m
-0.76775,-0.014609,m
-1.317679,0.425814,m
0.422787,-0.271769,m
0.581441,0.647838,m
0.785272,-0.909744,m
1.423434,1.004662,m
-0.574034,0.904391,m
-2.356838,0.682219,m
1.47583,-0.819805,m
0.778569,-0.275057,m
0.490214,0.733002,m
0.812202,0.458295,m
-0.291891,-1.130244,m
-0.212701,-0.531187,m
0.237901,-1.831254,m
-0.175748,-0.058965,m
0.74832,-0.541234,m
-0.736133,0.162017,m
1.474453,0.543684,m
-0.514679,0.108826,m
-0.258174,1.7861,m
-1.595857,2.283118,m
0.38216,-1.621809,m
-0.055605,-1.175624,m
0.813315,1.957884,m
0.422407,-1.043562,m
0.490949,0.328084,m
0.171682,-1.013003,m
-0.245511,-0.319786,m
0.094029,-0.877933,m
0.260038,0.935823,m
-0.028234,0.445008,m
1.13133,1.476719,m
-1.653537,0.834647,m
-0.322607,-1.133022,m
0.018276,-0.891497,m
0.289838,-0.521273,m
1.016291,0.80686,m
-0.199601,-1.972698,m
-1.037199,-0.168585,m
-0.040989,2.709545,m
-0.022685,2.180381,m
0.209711,0.629612,m
0.363473,0.931888,m
-1.399655,0.573912,m
0.028227,0.05795,m
-0.224068,1.342571,m
0.729432,-1.021305,m
-2.816826,0.206587,m
1.002236,-0.579453,m
1.204676,-0.148512,m
-1.39554,-0.429963,m
0.64639,0.716761,m
-0.278634,0.329898,m
-0.713206,1.233441,m
-0.865388,-0.679956,m
0.714139,0.916098,m
-2.0346,-0.055705,m
0.572084,-1.285122,m
-1.154083,1.330091,m
-0.216016,0.586922,m
0.563453,1.500757,m
-1.929772,1.680404,m
0.471631,0.808246,m
-1.153316,0.388808,m
1.618492,-0.105488,m
0.391579,-0.183582,m
-0.323332,-0.420864,m
1.95004,-1.438276,m
-0.927867,-0.230774,m
-0.904383,-0.785999,m
1.539536,0.863155,m
0.649503,-0.039421,m
0.554035,-1.239474,m
-0.366927,-0.57305,m
-0.580212,0.391965,m
-1.685518,-0.349483,m
-0.389214,1.140438,m
-2.172696,0.90581,m
0.804244,0.405555,m
-0.420267,0.662483,m
-1.380431,-0.235454,m
-1.259779,0.505128,m
0.209495,0.027736,m
1.778727,0.124986,m
0.901274,-0.891812,m
-0.56821,0.619267,m
0.063353,2.432902,m
-0.337939,0.937523,m
-1.697153,-0.461628,m
-0.025687,1.482411,m
0.036087,1.544585,m
-2.360051,-0.308093,m
1.023913,0.138405,m
-1.378364,-0.275757,m
-1.666805,1.356238,m
0.197363,-1.376707,m
0.80872,0.27794,m
-0.991445,0.832721,m
-1.223688,0.468294,m
-0.605353,-0.234992,m
0.335983,0.006885,m
-0.94861,-0.051169,m
-1.560436,-1.468119,m
1.00702,-0.657963,m
-1.058396,0.579165,m
0.772342,-0.079124,m
1.775473,0.072164,m
-0.211186,-0.735188,m
0.142903,1.838392,m
-0.524643,0.556181,m
-1.711563,-0.043225,m
0.786957,0.023628,m
-0.136075,-0.331203,m
0.407987,1.691584,m
0.574283,-1.091584,m
0.887572,0.21111,m
0.335415,-2.046551,m
1.470307,-0.652793,m
-0.663263,-0.230261,m
-0.983097,1.500727,m
0.477574,0.033795,m
-1.471461,-1.28986,m
0.162427,0.65418,m
1.146095,0.236148,m
1.055648,1.294187,m
-1.872754,-0.150668,m
-0.627963,0.877597,m
1.602008,-0.036133,m
1.259477,0.365336,m
-2.288791,-0.030259,m
0.534141,3.057754,m
1.356258,1.220438,m
0.602345,-0.089516,m
-1.455502,1.496272,m
0.883077,0.291101,m
0.101004,-0.25434,m
-0.408711,-0.144654,m
-0.409252,0.214532,m
0.31524,2.439604,m
0.370572,1.702337,m
-0.13197,0.84398,m
-0.566419,2.140184,m
-1.794115,-1.365195,m
0.47415,-0.12734,m
0.889444,-0.379369,m
1.444117,0.012087,m
-0.054966,0.411222,m
-0.301998,0.880499,m
-1.38007,0.346519,m
-0.257478,0.373772,m
-2.490683,0.000788,m
1.527004,0.519791,m
-1.926448,-0.133371,m
-0.49593,1.523113,m
0.682908,0.665568,m
0.992805,-1.324266,m
0.278549,-0.227337,m
-0.545873,-0.445073,m
1.361636,-0.89836,m
-1.081765,0.570453,m
0.122248,0.87425,m
-0.511985,0.191124,m
0.806913,0.096996,m
1.645166,-0.241321,m
-0.40773,-1.014496,m
0.366949,0.855101,m
1.155268,0.128853,m
-1.598158,-0.065156,m
-0.564335,-0.551038,m
-1.549218,-0.097509,m
0.337922,-0.065426,m
-0.390976,0.182823,m
-0.954949,0.480652,m
-0.121586,-0.431574,m
-0.329922,-1.294086,m
-0.554361,3.010994,m
-1.869864,0.137618,m
1.712323,-1.114592,m
0.478912,1.508538,m
-0.979261,-0.215983,m
0.945671,-0.57721,m
1.481663,0.31157,m
-0.964826,-0.189724,m
0.345624,1.228818,m
-0.044597,0.912226,m
-1.21992,-0.72355,m
-0.26306,0.34892,m
0.183565,-0.789535,m
0.22514,0.296686,m
-0.207982,1.21032,m
-0.345598,0.171335,m
1.48152,-0.89535,m
-1.74468,-0.008078,m
-0.705274,0.426053,m
0.100233,0.599569,m
0.417404,-0.135984,m
0.515229,-0.550102,m
-0.177844,-1.868135,m
0.996622,-0.410049,m
0.705581,0.826699,m
0.286543,-0.735957,m
1.014286,0.349935,m
-1.288092,0.416914,m
-0.886932,0.711199,m
0.320198,-0.280715,m
-0.819528,1.037362,m
0.647668,1.775323,m
1.950043,-0.547804,m
-0.245655,0.538286,m
-1.438536,-0.086338,m
1.420693,-0.291387,m
1.180827,0.070494,m
-0.511071,0.136095,m
1.226759,0.108747,m
0.099816,-0.836867,m
0.766215,-0.773419,m
-0.163471,0.6877,m
0.37818,0.642728,m
-0.378863,-0.663257,m
-0.631781,0.115193,m
-0.574856,2.061208,m
-0.056317,-0.819331,m
-0.566162,-0.965542,m
-0.143354,1.161738,m
1.569783,-1.050509,m
-1.038596,-1.404349,m
1.288614,0.159079,m
-1.656463,-1.97272,m
-0.907344,-0.230688,m
1.187989,-1.86936,m
0.172602,0.040968,m
0.025783,-0.167297,m
-1.246899,1.269196,m
-0.890731,1.580768,m
0.60505,-0.025323,m
1.250645,-1.220647,m
1.071681,-1.409122,m
0.375957,-0.334005,m
0.308178,0.861823,m
0.519611,-0.408847,m
-1.501486,-1.178939,m
-0.423292,1.007835,m
0.685082,1.94154,m
0.609439,-0.480429,m
-0.465946,-0.001389,m
0.052004,0.916194,m
-1.37598,-0.217793,m
-0.19033,1.158181,m
0.796343,0.438416,m
0.99822,3.350399,m
-0.803175,-1.258227,m
-0.275581,0.559485,m
-1.146255,-0.610016,m
0.705933,-0.197394,m
-0.653125,-1.215431,m
-0.389271,0.480269,m
-0.510605,-0.42393,m
0.052596,-0.937961,m
1.201308,-1.087019,m
0.289093,-1.363405,m
0.736175,0.176939,m
-0.329091,-1.07159,m
-1.925464,-1.482949,m
-0.791676,-0.983928,m
1.430862,-0.763618,m
-0.754237,-0.321809,m
0.431545,2.505123,m
0.272805,-0.357877,m
-0.801023,0.215843,m
-0.437848,1.148657,m
-1.608757,0.210628,m
-1.307376,1.090714,m
1.467349,-0.667218,m
0.27468,-1.373799,m
-1.074639,0.944314,m
0.945041,-0.388609,m
-1.630106,1.604552,m
-0.420564,0.460238,m
0.53615,0.836151,m
1.109185,0.845525,m
-0.229005,0.644864,m
0.006055,0.25553,m
-0.466274,1.939141,m
1.408267,0.081571,m
-0.424734,0.187691,m
0.228252,-0.862538,m
0.42118,0.532201,m
-0.487529,-2.843671,m
0.037111,1.41392,m
-1.5244,-1.135527,m
1.836854,-0.696856,m
0.545998,-1.875604,m
-1.288938,-0.457815,m
-0.356159,0.29398,m
1.456289,0.105047,m
0.882013,0.545507,m
1.150983,0.52761,m
-0.277258,0.631807,m
0.814923,-0.273674,m
-1.269635,0.172473,m
0.225519,0.282637,m
1.342553,0.275918,m
-1.04383,1.251059,m
0.839387,0.178318,m
-0.105062,0.272181,m
0.166419,-0.713909,m
0.193866,0.218858,m
-0.566687,-1.106474,m
0.751265,1.074744,m
-0.335302,-0.694454,m
0.539355,2.646714,m
1.652114,-0.505665,m
0.854464,1.968412,m
-1.285092,0.02239,m
-0.328858,1.117573,m
-0.150114,0.402829,m
1.184361,-1.056488,m
-1.135522,-0.925718,m
0.966812,-0.656123,m
1.424198,-0.51338,m
0.82834,-0.421645,m
0.139004,0.074794,m
-0.340289,-0.22743,m
0.329433,1.139684,m
1.604304,0.777307,m
-1.034822,1.521138,m
-1.571429,-0.334067,m
-0.761975,1.454455,m
0.294471,-0.511927,m
0.656679,0.719893,m
-1.66192,0.407057,m
-0.612281,1.125853,m
-0.184255,-0.958023,m
0.15209,-0.104294,m
0.112891,-1.490808,m
0.231861,-0.809914,m
-2.027471,-0.329047,m
0.696388,-1.359235,m
-0.587381,-0.150414,m
-1.509912,-1.589214,m
2.256766,-0.722955,m
2.475416,1.013403,m
-0.378376,0.574486,m
-0.741591,0.550146,m
-0.477879,0.396112,m
-1.133125,-0.367616,m
-0.296257,0.20335,m
-0.791096,-1.054102,m
1.404947,-0.382709,m
1.133866,-0.255467,m
0.09474,-0.281526,m
0.272444,-0.535724,m
-0.289423,-0.306934,m
-0.466783,-1.209295,m
-0.644696,0.848325,m
-0.729841,-0.97974,m
-1.980074,0.203418,m
0.606131,-0.774268,m
-0.923859,-1.956362,m
-0.134,0.51158,m
0.706776,0.304319,m
1.038198,1.118227,m
0.295414,-0.847274,m
-0.158298,0.759904,m
0.59012,0.645745,m
-0.051687,1.799405,m
-1.980949,0.708254,m
1.064505,-0.306677,m
-0.348393,-1.507677,m
-1.32877,-1.289045,m
0.798556,-0.748724,m
-0.602404,-0.252146,m
2.090294,1.920283,m
0.261874,-0.638154,m
0.22866,-0.848215,m
-1.315867,0.651459,m
0.024929,0.662807,m
-0.6933,-0.385401,m
-0.464177,0.636973,m
0.816688,1.595166,m
-0.717828,-1.143252,m
0.936244,-0.474054,m
1.082512,-0.088336,m
0.711687,-1.182922,m
-0.28631,0.142491,m
0.903358,1.050114,m
0.716819,0.282164,m
-0.008936,1.110149,m
0.341314,-0.737241,m
0.093128,0.904582,m
0.201257,-0.052463,m
1.329944,0.665095,m
0.675131,-1.179137,m
0.533486,1.354156,m
-0.007519,1.565594,m
-0.421731,1.606836,m
1.38174,-0.932263,m
-1.729345,1.695128,m
-0.986343,0.144395,m
-0.197335,0.58623,m
-1.648036,-0.878363,m
-2.32252,0.246986,m
-0.475898,0.363173,m
0.817036,0.164031,m
0.571365,0.950363,m
-0.445162,-0.715953,m
-0.481786,-0.092439,m
-0.757152,-0.171349,m
0.559244,1.877046,m
-0.618153,-0.384156,m
0.030104,-2.230517,m
-0.108988,-0.582235,m
-0.306581,-1.209293,m
0.289984,0.122607,m
2.393039,-0.664102,m
-0.751355,-2.202281,m
-1.161728,0.856623,m
-0.52499,0.239448,m
-0.256042,-0.261213,m
1.331086,1.685153,m
-0.781513,1.388693,m
-1.663915,-0.405895,m
-0.724275,-0.282355,m
-1.577924,-0.639546,m
0.021902,1.536084,m
-0.173388,-1.060558,m
-0.341495,1.517911,m
1.748846,1.663751,m
-0.404063,2.330199,m
0.548787,-0.464972,m
0.483424,0.351599,m
-0.021201,-0.506917,m
-0.027143,-0.195883,m
-0.167925,-0.822668,m
-0.280356,-0.366886,m
-0.232049,-0.320062,m
0.141071,-2.350081,m
0.120906,0.182562,m
-0.828238,-0.03829,m
0.86203,0.385603,m
0.313769,0.030895,m
-0.245729,1.247279,m
0.492804,0.232905,m
-0.065646,-0.64242,m
2.806844,-3.04012,m
-0.218305,0.415804,m
-1.292614,0.150915,m
0.913406,1.837927,m
1.225912,-1.740711,m
-0.959984,-1.228261,m
0.510625,-0.401847,m
-0.897442,-0.795155,m
-0.922869,0.199069,m
0.220067,1.038982,m
1.254217,1.392462,m
-0.422666,-0.434992,m
-1.481678,1.76612,m
0.039414,0.142994,m
-1.465028,-0.173602,m
-2.275516,1.262396,m
-1.352125,0.901271,m
-0.928501,-0.844357,m
-2.106957,-0.885057,m
1.220062,0.174412,m
2.010393,-0.417969,m
-0.471208,-0.012944,m
1.740753,-1.571892,m
-0.564312,1.155891,m
0.795358,0.158887,m
-1.205895,0.63427,m
-1.152464,-0.805837,m
-0.321109,-0.263362,m
-1.155689,1.282349,m
0.737716,-1.669081,m
1.045529,0.292945,m
-0.849105,1.698924,m
-0.225401,-0.984836,m
-0.999069,0.228815,m
0.478056,-0.324574,m
0.163893,-0.862645,m
0.517257,1.214856,m
-0.054301,-0.10603,m
-1.426147,-0.40188,m
-0.397971,1.037734,m
0.136225,1.541913,m
-0.283939,-0.614246,m
-1.578569,0.420939,m
-0.541553,-0.902938,m
-0.718277,-0.646989,m
-0.899353,0.401875,m
0.177311,-0.785234,m
2.049374,0.846254,m
-0.258138,-0.545547,m
1.274398,-0.640757,m
2.265165,-0.843407,m
0.714261,0.660026,m
-1.062001,0.822619,m
-0.98558,0.851513,m
0.135733,0.286281,m
1.254643,-1.118364,m
0.362633,-0.747545,m
1.551908,-0.522115,m
0.056636,0.379976,m
1.173937,-1.176758,m
0.35795,-0.554543,m
-0.51456,1.021978,m
-0.323121,1.069223,m
0.120499,1.625729,m
1.229094,-0.728977,m
-1.513239,-1.85664,m
-0.227353,-0.222861,m
0.602882,-1.159406,m
-0.950937,-0.780395,m
1.176587,1.176018,m
-0.404661,1.129199,m
-1.130379,-1.126063,m
0.02482,-0.012129,m
1.698995,-0.413417,m
-0.331543,-0.477351,m
1.859812,-1.078096,m
-0.75018,0.694586,m
0.13209,-0.720452,m
-0.629363,-1.190513,m
-0.578944,0.407618,m
0.0601,0.406313,m
1.281793,0.506547,m
0.093662,1.973578,m
-0.284737,-1.021133,m
-0.088211,-0.282286,m
-0.162948,-0.040286,m
0.308973,-0.636135,m
0.347637,1.352349,m
-1.129509,0.899343,m
-0.379223,0.97616,m
1.514141,-1.497695,m
-3.291859,-1.222392,m
-1.564119,0.78035,m
0.557845,-0.207639,m
-0.981257,-0.282022,m
-0.451244,-1.17488,m
0.221649,1.119978,m
-0.632576,-2.253152,m
0.345466,1.773202,m
-0.280576,1.723213,m
1.563559,0.609593,m
0.060942,1.045289,m
1.044615,-0.991659,m
-0.540929,0.43106,m
-0.611472,-0.600431,m
-0.639981,1.225624,m
-1.170941,-0.29797,m
-1.951247,-0.711077,m
-0.467368,-0.655187,m
0.274894,0.794098,m
-2.332731,-1.57696,m
0.612636,0.726555,m
-0.298313,1.761046,m
0.235781,1.488821,m
-1.581509,-1.37929,m
1.355494,-0.134607,m
-0.658177,1.079725,m
-0.951395,1.786859,m
-0.510225,0.323579,m
-0.093674,-0.319577,m
-0.993316,0.625627,m
1.113438,1.750733,m
-0.711345,-0.571386,m
0.757061,-0.784715,m
0.672677,0.195697,m
3.046257,0.013276,m
0.075875,0.209369,m
0.141545,-0.500859,m
-0.932316,-0.04564,m
-0.24402,0.208268,m
-1.183816,2.089453,m
0.499487,-1.050315,m
0.382854,0.099537,m
0.553298,0.83944,m
-0.604529,0.72955,m
-0.364285,-0.740711,m
0.573381,-1.001945,m
0.722593,-0.990302,m
1.282328,-1.535714,m
-0.287458,0.058301,m
0.975136,0.796307,m
-0.213949,-0.441436,m
-0.044379,-0.464209,m
0.021521,-1.107364,m
0.432327,0.53859,m
-0.774495,1.763079,m
-0.518346,0.840823,m
-0.532367,0.46513,m
0.04607,0.941223,m
-0.783253,-0.492345,m
-0.890908,1.163899,m
0.546634,-0.235014,m
-0.25551,-0.569435,m
0.185205,-0.43055,m
-0.041446,0.84517,m
-0.192799,0.312765,m
-0.249165,-0.837127,m
0.798,0.040419,m
-0.289725,-0.903111,m
0.310952,0.354321,m
0.599321,0.720225,m
-1.113173,0.829055,m
-0.562114,-1.56526,m
-1.405253,1.728108,m
1.533992,1.242579,m
0.967065,-0.23631,m
0.295599,-1.335891,m
0.804505,0.292027,m
-1.659399,-0.094747,m
-0.807852,-0.221343,m
-1.104675,-1.55907,m
-0.174165,-0.901704,m
-1.799303,1.700983,m
-0.779745,-0.495523,m
1.652949,-0.596699,m
-0.028804,0.462472,m
0.480386,0.73044,m
-0.791995,0.684403,m
0.747741,-1.06605,m
0.33688,-0.202351,m
-0.773432,1.230312,m
-0.378631,-1.410594,m
-1.53541,1.642222,m
1.013701,0.636624,m
1.528599,-0.570557,m
-0.844763,-1.02302,m
1.016582,1.294875,m
0.016991,-1.922723,m
