@relation banana-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,p}

@data
0.3422,-0.7014,p
-1.7384,0.6965,p
-1.0387,-1.238,p
0.9752,1.4765,p
1.3033,-0.3458,p
1.2437,-0.1454,p
0.1977,-1.4116,p
1.144,0.866,p
-0.383,-1.0432,p
0.2149,-1.6591,p
-0.1233,1.86,p
0.395,1.206,p
-0.592,-1.1696,p
-1.4291,0.7071,p
-0.4519,-1.2206,p
-0.2539,-1.268,p
0.661,1.1963,p
-0.3293,-0.9549,p
0.7528,1.8367,p
1.4322,-0.3663,p
0.3606,0.9312,p
-0.6633,-1.4696,p
0.02,-1.5433,p
-0.4899,1.253,p
0.284,2.3061,p
1.3496,-0.1767,p
1.0859,0.6005,p
0.2956,1.5143,p
0.303,-1.1843,p
-0.1622,-1.2395,p
1.5277,0.228,p
-0.5678,-0.8725,p
0.1232,-1.62,p
-0.2683,-1.5201,p
-0.4394,1.3704,p
0.9262,0.9722,p
2.2157,-2.0361,p
1.2723,-0.7471,p
0.6044,0.3741,p
-1.3445,0.8048,p
1.1951,0.2979,p
-0.2854,-1.1008,p
1.2823,-0.2358,p
-0.5204,1.2026,p
1.2456,0.5554,p
-0.8274,-0.7566,p
1.2923,0.4876,p
-0.5658,-1.6208,p
-0.7562,-0.6789,p
-0.9418,-1.1518,p
-0.639,-0.9379,p
0.9189,0.7975,p
0.246,-0.7667,p
0.44,0.9002,p
1.7862,-0.1016,p
0.8187,0.5457,p
0.7998,1.5644,p
1.1114,-0.0628,p
1.2916,0.6438,p
-0.6148,-0.9697,p
0.7944,1.0078,p
-1.669,0.8089,p
1.4158,-0.1456,p
1.4508,0.1687,p
-0.4914,-1.5522,p
-0.0113,-0.7798,p
0.8508,0.9504,p
-0.8328,-1.2305,p
1.6188,-0.1305,p
1.2048,0.3176,p
1.2856,-0.1506,p
0.0735,-1.01,p
1.0191,0.7292,p
-1.5639,0.5137,p
-0.6132,1.0982,p
0.7583,-1.4517,p
0.5478,-0.9586,p
0.5176,1.4064,p
-0.9562,1.1122,p
0.5542,1.188,p
0.4402,-0.9358,p
0.0273,-0.683,p
-0.128,-1.141,p
1.8041,-1.0016,p
1.2103,0.3064,p
-0.3354,-0.8097,p
-1.1161,-1.1741,p
-0.5546,0.9083,p
0.985,0.1139,p
0.4882,1.3132,p
-0.3406,1.5476,p
-0.0187,-1.5456,p
-2.0014,0.4035,p
-0.5193,-1.0036,p
-0.8188,1.2557,p
-0.9256,0.6942,p
-0.4548,0.8682,p
1.0585,0.9134,p
1.086,0.8116,p
0.4888,0.9041,p
-1.5512,0.6947,p
1.567,0.4834,p
-1.0294,0.6807,p
-0.8213,-1.4431,p
-1.5099,0.4814,p
-0.9937,1.1416,p
0.4277,-1.4294,p
-0.051,-0.972,p
1.7896,-0.4587,p
-0.1091,-1.0672,p
-0.9558,-0.77,p
1.2232,0.5613,p
-0.8113,-1.3502,p
-0.5341,-1.2281,p
0.0624,-1.053,p
1.1157,1.0073,p
-0.5834,-0.7431,p
-1.2512,-1.2774,p
-0.4192,1.404,p
-0.8508,-1.2623,p
1.0756,-0.1326,p
-0.1455,-0.8689,p
0.0578,-1.3177,p
-0.1511,1.6624,p
-0.9781,0.9309,p
1.3595,-0.1174,p
-0.3099,1.4459,p
0.2719,-1.1231,p
-0.9118,1.3404,p
-0.0949,-0.8207,p
0.7201,0.6774,p
-1.0205,-1.4269,p
-0.0659,-1.3294,p
1.6404,0.0477,p
0.1586,1.5082,p
0.6631,1.6951,p
1.6198,-0.0187,p
1.1275,-0.0116,p
1.196,0.3608,p
-0.1294,-1.692,p
0.1045,1.7651,p
-0.6388,-1.3747,p
-1.0423,1.2654,p
0.6717,1.5721,p
-0.899,-1.2473,p
1.4563,0.6514,p
1.2048,-0.2129,p
-1.3061,-0.9028,p
-0.486,-0.8872,p
1.71,0.0217,p
1.9849,0.4168,p
-0.7786,-1.2011,p
-1.9394,0.5982,p
0.0182,1.6764,p
-0.9665,1.2244,p
-0.1555,-1.0317,p
-1.5517,0.3785,p
0.1174,-1.0688,p
0.4615,1.8918,p
-1.3657,0.6445,p
-0.6113,-1.2772,p
1.2101,0.1974,p
1.4869,-0.1557,p
-1.4629,0.6567,p
-0.2387,-1.1679,p
0.2914,-0.795,p
0.0056,-1.144,p
-0.5954,1.0909,p
-1.4936,0.415,p
-0.0779,-0.9672,p
-0.0657,-1.1888,p
-0.2713,1.5886,p
1.2698,0.4327,p
-0.9242,1.4535,p
-1.548,1.0498,p
1.213,0.0083,p
-0.8496,0.9628,p
-0.8687,0.625,p
-0.6336,1.2139,p
0.4994,-1.1719,p
-0.2422,-1.4697,p
0.991,0.594,p
-0.138,-0.9505,p
-1.7364,0.9746,p
-0.5182,-0.9143,p
-0.9178,1.4395,p
1.8866,-0.6332,p
1.0218,0.9758,p
-1.5101,0.3838,p
1.3901,0.262,p
-1.1914,0.3086,p
0.0551,1.3448,p
-1.1779,1.1698,p
1.3006,0.7393,p
-0.8425,-1.0797,p
-0.2611,-1.2702,p
-1.0758,1.3064,p
-0.1684,1.3204,p
1.0544,0.4094,p
-0.665,-1.0388,p
-0.4358,1.4488,p
-0.8756,-1.0025,p
-1.5201,0.6595,p
1.109,0.4315,p
0.9092,0.1179,p
1.292,0.6217,p
1.032,0.7656,p
-0.1029,-1.7141,p
1.1209,-0.4222,p
0.9986,0.8111,p
0.9171,0.2309,p
0.769,0.8547,p
1.0343,0.8054,p
-1.434,0.2448,p
-0.6332,-1.181,p
0.6274,0.2343,p
-0.5086,0.9117,p
0.3859,-0.9971,p
0.1632,-1.3149,p
0.5139,1.2692,p
-0.7337,-1.095,p
1.1834,0.5971,p
0.3304,-1.4827,p
-1.6387,0.5724,p
0.5294,1.6171,p
0.3714,-1.2271,p
-0.2225,2.4653,p
-0.6029,1.304,p
0.9096,0.8642,p
0.3435,-1.1378,p
1.8058,-0.0547,p
-0.6385,1.3187,p
1.0382,0.9296,p
-0.7541,1.1912,p
-0.9918,1.3951,p
-0.5156,-0.9153,p
0.4137,1.1574,p
1.7058,0.5688,p
-0.8545,1.2197,p
-0.5952,1.4596,p
-1.0772,-1.3874,p
-0.31,-1.3762,p
-0.1719,-1.3134,p
0.7135,1.0188,p
0.087,-1.277,p
0.636,0.7557,p
0.247,-0.9603,p
-0.2782,-1.3224,p
0.1846,0.6175,p
0.262,-1.1583,p
0.1792,-1.0443,p
-1.1421,0.915,p
-0.8034,-0.7051,p
-0.693,0.9527,p
0.3747,1.2393,p
1.1929,-0.4042,p
0.4373,2.3478,p
0.8091,0.9422,p
-0.0908,-0.8464,p
0.9332,0.7165,p
0.1779,-1.236,p
-1.0949,1.3935,p
-0.3155,-1.363,p
0.7622,0.3436,p
0.4707,1.3938,p
-0.021,-1.0863,p
-0.3998,-1.1503,p
-0.5394,-1.3905,p
0.5704,1.4158,p
1.6175,-0.9192,p
-0.3374,-1.4511,p
1.0077,0.4455,p
1.4632,-0.0465,p
-0.2344,-0.9738,p
1.308,0.1697,p
1.0403,0.5627,p
-0.8344,1.4837,p
-1.4927,0.5549,p
-0.5125,-0.9543,p
0.9516,0.8364,p
0.1758,1.2303,p
1.2669,-0.4406,p
-0.4874,-1.1324,p
-0.0743,-1.381,p
-0.0247,-0.7653,p
-0.5322,0.9781,p
-1.9317,0.6032,p
1.29,0.0437,p
-0.7345,-1.1886,p
-1.2898,0.5112,p
-0.7677,-1.0354,p
0.9807,-0.0572,p
-0.4508,-1.3356,p
-1.1435,0.8486,p
-0.2952,-1.2718,p
0.3682,-0.8557,p
-0.9597,1.3426,p
-0.0418,-1.0249,p
-1.2078,-0.9345,p
0.1744,-1.1055,p
-0.1154,-0.719,p
0.6747,-1.5304,p
-0.7414,0.9791,p
0.5993,1.1351,p
0.6028,-1.0041,p
0.0175,1.467,p
-0.5134,1.288,p
-0.8611,-0.9719,p
-1.0136,-1.4662,p
-0.4164,-0.9411,p
-0.56,1.0613,p
-0.1164,-1.3592,p
1.1855,-0.2778,p
1.0293,-0.1911,p
0.6979,0.7837,p
0.3074,-0.6782,p
0.9237,0.7012,p
0.7858,0.8588,p
-0.7846,-1.1147,p
-0.6396,-0.9391,p
1.1703,0.4264,p
1.6014,-0.1827,p
-0.3498,-1.4857,p
0.9695,1.1472,p
-0.587,1.0105,p
1.0528,0.4715,p
0.6305,-1.228,p
1.0458,0.219,p
0.137,1.6869,p
-1.2248,0.8308,p
-0.7095,-0.9424,p
1.0909,1.2127,p
-0.8719,0.6632,p
0.3354,1.1515,p
1.8011,-0.8111,p
0.7451,0.8771,p
0.7528,0.7811,p
-0.0261,-1.3766,p
-0.6954,1.0843,p
0.5229,1.0525,p
1.1457,0.3292,p
-0.973,0.7118,p
-0.2584,-1.0582,p
0.4802,-1.1519,p
-0.9317,-1.0224,p
-0.7951,-1.4251,p
0.9567,0.0986,p
-1.3231,0.907,p
1.2234,-0.3445,p
-0.3864,1.5025,p
-0.0062,1.5596,p
-0.6197,-0.9842,p
1.263,0.0903,p
-0.8884,-1.5856,p
-0.9291,-1.3868,p
1.1457,0.8238,p
1.2839,0.6915,p
-0.4005,-1.167,p
-0.4798,-0.913,p
-1.5744,0.9054,p
0.897,0.7424,p
0.7693,0.7716,p
-0.9433,-1.2588,p
-0.5991,1.2469,p
-0.3922,-1.2658,p
-0.6343,1.0823,p
-0.116,1.2616,p
0.1339,-1.1781,p
-0.2065,-1.3695,p
-1.0247,1.5268,p
-0.3013,1.6945,p
-0.2447,-1.1755,p
-0.6167,1.6149,p
-0.0169,-0.9393,p
0.8287,1.5586,p
1.0362,0.8162,p
-1.5671,0.6286,p
-1.2983,0.5773,p
-0.7604,-0.8617,p
1.1426,-0.0829,p
-0.3736,-1.0786,p
0.7784,0.9516,p
0.5148,0.8838,p
0.8355,1.245,p
-0.5358,-0.814,p
0.3075,0.9334,p
-0.7526,-1.0767,p
-0.5162,1.4554,p
-1.2966,1.1603,p
-0.5899,-1.2336,p
0.3182,-0.8698,p
0.5179,1.7036,p
1.5198,0.3154,p
-0.4865,-1.6192,p
1.2218,0.2172,p
-0.3675,-1.0352,p
-1.1753,0.6924,p
1.574,-0.5655,p
-0.214,-1.2735,p
0.3879,0.8633,p
-1.6799,0.3976,p
0.7242,0.9888,p
-0.8785,-1.4583,p
-0.0681,-1.2364,p
-0.4308,1.2052,p
-1.5941,0.1764,p
-0.1367,-1.393,p
1.63,-0.5391,p
-0.3642,-1.4018,p
1.5149,-0.3551,p
1.6863,-0.7235,p
-0.3098,-1.2671,p
-0.5983,-1.3514,p
0.5604,1.1786,p
0.6104,0.4883,p
-0.8258,-1.674,p
0.3084,-1.0558,p
0.0328,1.2171,p
-0.2755,-1.1921,p
1.0433,0.2848,p
1.379,0.6978,p
-0.3753,-1.3886,p
-0.0583,-1.1517,p
1.4517,0.2728,p
-0.8336,1.4067,p
0.8344,0.9252,p
-0.8822,1.2885,p
0.2379,-1.5103,p
1.1223,0.6256,p
1.2484,-0.0026,p
0.1233,-1.242,p
1.1163,0.3754,p
-1.9967,-0.0624,p
2.0395,-0.4617,p
0.3112,1.7629,p
0.8404,1.4233,p
0.3723,1.5991,p
1.2166,1.1305,p
0.3786,1.3659,p
0.5507,0.9214,p
-1.1484,0.7288,p
0.0169,-1.2246,p
-0.8907,0.5934,p
0.8489,0.9069,p
0.5358,0.9211,p
-0.9005,-1.6831,p
0.5437,1.2213,p
1.0524,0.7005,p
-0.4858,-1.5278,p
-0.9008,-1.5593,p
0.129,1.5201,p
-0.2136,1.7559,p
0.1437,1.5618,p
0.6852,1.6909,p
1.2927,0.6775,p
-1.5333,1.205,p
-0.4405,-1.4512,p
-0.9894,0.4796,p
1.0843,-0.0008,p
-0.5989,-0.965,p
-0.7946,1.1718,p
1.5606,-0.1769,p
1.0126,0.3966,p
0.4843,-1.2999,p
-0.3345,1.6291,p
-0.1578,-1.0837,p
0.5795,1.1659,p
-0.0958,-1.6622,p
-0.6337,-0.9686,p
-1.0425,1.1339,p
-0.253,-0.8091,p
1.1921,0.5945,p
1.2388,0.8277,p
0.0963,-1.3778,p
-1.0416,-1.4187,p
-0.0693,-1.3032,p
-0.0874,-1.0735,p
0.8033,1.3546,p
1.0228,0.8576,p
1.2524,-0.3504,p
1.2491,0.7939,p
0.2431,1.6142,p
-0.664,1.183,p
0.2258,-1.0187,p
1.5439,-0.2602,p
0.6049,1.276,p
1.2701,0.5888,p
-0.961,0.7548,p
-0.1044,-1.1454,p
1.0978,0.6041,p
-0.1845,-1.4029,p
-1.0581,-0.881,p
-0.121,-1.0487,p
0.1881,0.914,p
0.8098,1.9311,p
0.9043,1.0375,p
-1.0108,-1.2331,p
-0.0633,-0.6991,p
0.9119,-0.1137,p
1.1468,0.5645,p
-0.4903,-1.4531,p
1.4461,-0.1884,p
0.0529,1.5205,p
-0.8532,-1.1748,p
-0.0202,-1.264,p
0.9518,0.6155,p
-0.4117,-0.6889,p
0.3907,-1.4161,p
1.2679,-0.1588,p
-0.5263,1.1856,p
0.1401,1.2461,p
1.9707,-0.772,p
-0.145,-1.3873,p
1.447,0.2106,p
-1.0021,-0.8849,p
1.4412,0.3577,p
1.2562,0.3054,p
1.1818,0.08,p
-0.6994,0.7549,p
-0.7842,1.8062,p
0.6139,-1.4649,p
0.5597,-1.0222,p
1.742,0.1947,p
1.4392,0.276,p
-0.9323,-1.1482,p
0.1959,1.2702,p
1.224,0.541,p
0.3879,1.6365,p
-0.9008,-1.1296,p
0.5133,0.7411,p
-0.0297,-1.5817,p
0.4627,0.9352,p
-0.4699,-1.1213,p
1.432,0.4835,p
0.1516,1.5321,p
-0.5261,1.2576,p
-0.6757,1.3005,p
-1.0051,-1.2855,p
-0.6167,-0.7916,p
0.0154,-1.4059,p
-0.8545,-1.0513,p
0.0116,-1.0923,p
0.7997,0.6615,p
-0.4756,-1.494,p
-0.697,1.3458,p
-0.2618,-1.1969,p
0.3787,-0.755,p
-1.4505,0.3774,p
-0.2361,-1.5449,p
0.9016,0.9465,p
-1.3718,0.968,p
-0.0082,-1.3772,p
-1.4727,0.9597,p
0.0722,1.8028,p
0.782,1.7971,p
0.651,0.7442,p
-0.951,-1.3011,p
-0.835,-1.0354,p
-0.3028,-0.8833,p
1.3312,0.4058,p
1.7098,-0.044,p
-1.581,0.4559,p
0.8376,1.5,p
1.2275,-0.0997,p
-0.8645,-1.1041,p
0.1317,1.9973,p
0.7191,0.759,p
0.5269,1.184,p
-0.0853,-1.1209,p
-1.7402,0.6928,p
0.523,-1.3835,p
-1.5746,0.3778,p
-0.9992,1.1987,p
-0.6484,-0.6312,p
-1.0077,-1.5333,p
-0.889,-0.8841,p
0.4522,-0.2039,m
-0.4042,0.1783,m
0.2776,0.3825,m
0.9824,-0.4515,m
-1.8958,-1.1006,m
1.5055,1.5243,m
0.454,1.4789,m
1.4579,-0.9102,m
1.4437,1.3848,m
1,1.6942,m
2.509,1.1086,m
1.2165,-1.4589,m
-0.6226,-0.7369,m
1.2951,-1.2774,m
-0.8632,0.1742,m
-1.4636,-0.909,m
0.4275,1.7654,m
-0.7597,-0.6977,m
0.2891,0.5981,m
-0.0666,0.0656,m
2.6029,0.9508,m
2.4165,1.4957,m
-0.0269,0.9579,m
0.908,-0.5057,m
-1.672,-0.2662,m
-0.2104,0.1102,m
0.5458,-0.1955,m
2.1699,1.2365,m
0.5965,-0.1722,m
0.7405,1.3474,m
-0.4216,-0.2409,m
-0.105,-0.4425,m
-1.0173,0.8985,m
-1.8562,-1.5702,m
0.6414,1.7177,m
0.5327,0.5405,m
0.8452,0.0071,m
0.3845,-0.3143,m
-1.6674,-1.7322,m
0.5872,0.3219,m
0.6076,-1.1819,m
1.5731,1.1598,m
1.2736,-0.6751,m
0.0413,0.3451,m
-0.3254,0.9686,m
1.4214,-0.3204,m
1.9723,1.4135,m
-1.7331,-1.2988,m
-0.1135,0.8458,m
0.2582,0.4818,m
-1.4435,-0.4301,m
-1.3867,-0.2825,m
-0.0281,-0.3234,m
0.9132,-0.3178,m
0.1433,0.2625,m
-0.7589,0.3662,m
-1.5519,-1.4687,m
-0.7522,0.3416,m
-0.8768,-0.4015,m
-1.6331,-0.3625,m
0.7963,0.4292,m
2.2132,1.0218,m
0.4076,0.0673,m
-1.1925,-0.7743,m
-1.6361,-1.0451,m
0.3227,-0.7964,m
-0.6726,0.3131,m
0.5082,-0.3312,m
-1.7026,-1.1582,m
-1.3463,-1.1931,m
0.3346,1.3941,m
0.7623,-0.3336,m
0.7637,-0.8043,m
-0.264,0.0571,m
-0.707,-0.5679,m
0.3249,0.2128,m
-0.9556,-0.8175,m
-0.996,-0.9843,m
-0.8506,0.405,m
0.6463,-0.9319,m
-0.5369,-0.2233,m
0.6612,-0.199,m
-1.9454,-0.1596,m
-0.4483,-0.3541,m
-0.3221,0.5345,m
-0.3262,0.1684,m
-0.2106,-0.3339,m
-2.0934,-1.2221,m
0.4084,0.0179,m
-1.3044,-0.8292,m
0.4554,-0.8689,m
0.6309,-0.6738,m
-1.1274,-0.0634,m
0.1691,1.8634,m
0.4339,-0.1891,m
0.396,1.8081,m
-1.2301,-0.3357,m
-1.9385,-1.0311,m
-1.1676,0.2216,m
1.324,-1.4763,m
0.4229,1.7426,m
0.4234,-0.3343,m
-0.0677,-0.3939,m
0.0091,0.4312,m
-0.6128,0.7752,m
0.6774,0.1079,m
-0.1723,-0.6762,m
1.3763,1.2513,m
-0.119,2.0583,m
1.1638,-1.2427,m
-1.096,0.135,m
-1.8585,-1.3023,m
-0.7525,-0.0615,m
2.3439,1.1796,m
0.3835,-0.8236,m
0.7248,-0.54,m
-0.2685,0.9609,m
-0.1868,-0.267,m
-0.4548,0.4941,m
-0.5813,0.5819,m
-1.274,-0.688,m
0.4646,0.2827,m
1.0227,-0.7284,m
-1.6327,-1.4147,m
-0.8059,0.5747,m
-0.1997,1.7356,m
-0.7109,0.4654,m
-1.8741,-1.0988,m
0.6667,-1.0111,m
0.0368,-0.2392,m
0.276,0.3974,m
-0.6061,-0.5461,m
-1.5226,-0.7401,m
0.9013,-0.9523,m
0.7598,-1.162,m
-1.1895,-1.0046,m
0.7483,-0.5584,m
0.8964,-1.2731,m
-0.0876,0.2549,m
-1.074,-0.306,m
1.223,-0.6072,m
-0.6348,1.9379,m
0.7205,-0.1537,m
0.9225,0.166,m
-1.2498,0.5118,m
-1.8239,-0.8986,m
-0.907,0.4162,m
-0.7628,-0.573,m
0.6585,-0.057,m
-0.3943,-0.2534,m
-0.9867,-0.8629,m
-0.64,-0.2377,m
2.4473,1.2504,m
1.0649,-0.4275,m
1.8904,1.3433,m
2.2291,0.8945,m
-0.7239,0.2155,m
0.5982,0.1326,m
1.1105,-0.4764,m
0.9961,-1.6981,m
-0.352,-0.49,m
1.1939,-0.3189,m
1.0674,-0.2211,m
-1.4827,-0.682,m
1.8926,0.834,m
0.7298,-0.9904,m
-1.0323,0.1529,m
-1.3779,-0.3202,m
-1.6116,-0.451,m
0.0984,0.6286,m
0.3274,0.1704,m
-0.345,0.3762,m
-1.6896,-1.1391,m
0.731,1.7405,m
-0.201,0.5958,m
1.347,1.2136,m
1.7508,1.3328,m
0.4874,-0.1296,m
-1.7828,-0.4911,m
-1.1599,-0.2847,m
-2.0502,-1.9266,m
2.0733,1.2126,m
0.7199,-0.3158,m
0.1651,-0.4046,m
-1.6945,-1.271,m
-0.7787,0.6759,m
-1.1088,-0.4397,m
0.9736,-0.951,m
2.6891,1.1175,m
0.8119,-0.1953,m
0.5277,-1.0422,m
1.4742,-1.4438,m
2.5207,1.4258,m
0.5269,0.5098,m
0.894,-0.9915,m
1.4706,1.3946,m
-0.3413,0.0621,m
-1.481,-1.2305,m
-1.3407,-1.0476,m
0.6826,-0.0347,m
0.3201,0.2822,m
-0.238,0.1259,m
0.3637,1.9813,m
1.2136,1.3146,m
1.4231,1.493,m
0.1727,-0.4281,m
0.6041,-0.7094,m
0.1897,0.9693,m
-0.6393,0.6799,m
0.1149,1.4103,m
0.5574,-0.2546,m
1.0316,1.5496,m
-0.7864,-0.6397,m
-0.9574,0.039,m
-1.6609,-0.792,m
0.2826,0.3942,m
0.3998,1.6799,m
-1.4586,-0.8905,m
1.8891,1.0982,m
-2.119,-0.575,m
0.0179,-0.6999,m
-1.6376,-1.9116,m
-0.8893,-0.4171,m
0.1557,0.1524,m
1.6683,-1.7659,m
2.6352,0.9657,m
-0.9614,-0.102,m
1.445,-1.2368,m
-0.2065,-0.474,m
-1.0619,-0.5487,m
2.3196,1.2963,m
-1.5023,-1.2236,m
-0.1845,-0.7511,m
-0.4112,0.727,m
0.2638,-0.6049,m
2.3478,1.2055,m
-1.1064,-0.8213,m
0.8233,-0.2479,m
2.4638,1.2255,m
-1.054,-0.4,m
1.3242,1.3593,m
-0.4821,0.0903,m
2.3683,1.1389,m
-0.0208,1.755,m
0.2802,0.4293,m
0.9276,-0.1017,m
-0.1126,-0.197,m
1.2119,-0.7742,m
0.701,0.0237,m
0.295,-0.2735,m
1.4338,-1.2053,m
0.1153,-0.4433,m
1.0059,-1.1193,m
0.2224,0.214,m
0.2091,-0.4554,m
0.1465,-0.1514,m
-1.591,-0.9801,m
-1.389,-0.4508,m
-1.4457,-0.2034,m
1.1245,-0.9082,m
-0.921,0.8938,m
-1.2813,-1.0699,m
-0.2904,0.7,m
-1.6112,-0.3901,m
-1.0861,0.4374,m
-1.369,-0.1774,m
-0.656,-0.3339,m
-0.895,-1.0667,m
-1.432,-1.0235,m
0.2086,0.7549,m
0.108,-0.3042,m
-1.3722,-0.9039,m
0.8341,-0.1768,m
0.5686,-0.5383,m
-0.5065,0.3567,m
0.953,1.1439,m
1.249,-1.3761,m
-0.0529,-0.0168,m
0.8106,0.0091,m
1.5653,-0.909,m
0.3327,-0.8447,m
-1.5023,0.0847,m
0.0809,1.9267,m
0.3244,1.6826,m
0.6589,-0.9851,m
-0.4873,-0.5356,m
-2.062,-1.2301,m
0.1585,0.5858,m
0.9257,-1.1716,m
1.478,-1.0517,m
-1.4618,-0.2978,m
1.3447,1.4392,m
0.5217,1.356,m
0.3872,1.5897,m
-1.5685,-0.5606,m
-0.4514,0.7229,m
0.562,0.1717,m
1.7304,1.6833,m
-2.0297,-1.655,m
-1.5241,-1.1513,m
-0.3768,-0.617,m
-1.0677,-0.7092,m
-1.6089,-0.3639,m
-0.3366,0.5594,m
-1.4557,-0.1786,m
-0.079,0.227,m
-1.8718,-1.168,m
0.8116,-0.7506,m
-1.0833,-0.0594,m
-1.6112,-1.1314,m
0.8626,-1.0237,m
0.6252,1.3757,m
0.8664,-0.9175,m
-1.7516,-1.9204,m
0.258,0.3089,m
0.1798,-0.0627,m
-1.2703,-0.2727,m
0.3913,-0.0901,m
1.0147,1.2083,m
-1.4516,-1.2901,m
0.8546,-0.2655,m
-0.0227,0.1632,m
0.4164,0.1005,m
1.104,-0.3636,m
-1.5695,-1.4696,m
-0.1763,-0.2069,m
0.7219,-0.9755,m
-1.7634,-1.1687,m
-0.747,-0.5095,m
-1.493,-0.0032,m
-0.8362,-0.6499,m
-1.7946,-0.9805,m
1.3255,1.4267,m
0.2645,-0.1824,m
0.2108,1.7055,m
0.6171,-0.5849,m
0.866,-0.807,m
0.3053,1.6324,m
-0.6505,0.369,m
-0.1979,-0.536,m
1.4564,1.6858,m
1.0125,-0.2048,m
-1.1482,-0.5454,m
0.1452,-0.6263,m
-0.9899,0.2311,m
1.4226,-1.0998,m
-0.4091,0.3486,m
-0.7189,0.2421,m
0.5835,-0.2117,m
0.2474,-0.2328,m
1.1144,-1.1028,m
-1.6439,-0.9621,m
0.535,1.4592,m
-0.6849,0.4594,m
2.4104,0.9459,m
0.8407,-0.0776,m
-1.3001,0.6512,m
-0.2546,-0.142,m
0.0109,-0.3781,m
1.2447,1.4536,m
-1.8428,-1.6414,m
1.42,1.8034,m
-0.1798,0.5947,m
0.5659,-0.9772,m
-1.073,-0.017,m
-1.3115,-0.627,m
-1.8634,-1.7789,m
1.2472,-0.1461,m
-0.0753,0.2666,m
0.8017,0.4309,m
0.4403,0.2463,m
0.2898,-0.5146,m
0.8193,0.0462,m
-1.2233,-0.1185,m
0.4176,-0.7108,m
-1.6364,-1.7961,m
1.6177,-1.1568,m
0.707,0.0524,m
0.8538,0.0949,m
-1.4736,-0.2124,m
-1.5538,0.1205,m
0.7818,-0.1391,m
0.3436,1.3834,m
-1.7703,-1.1884,m
1.2626,-0.5531,m
0.4241,0.547,m
-1.5429,-0.6177,m
-1.4186,-0.3596,m
0.8112,-1.6477,m
-1.5955,-1.4353,m
-0.3261,0.0769,m
-1.7111,-0.3186,m
-0.862,-0.0613,m
0.4864,0.2448,m
-0.8716,-0.4607,m
0.8833,-1.0036,m
-1.4908,0.2278,m
-1.4166,-0.3269,m
-1.2461,0.1038,m
-0.0574,-0.2085,m
0.4969,-0.6711,m
-0.7137,-0.1609,m
1.5273,-1.8056,m
-0.2516,0.6231,m
0.1185,0.1304,m
-0.3904,-0.2087,m
-0.6207,0.4251,m
0.2983,-0.8291,m
-0.9735,0.4953,m
-0.0615,0.2986,m
-1.0639,-0.8596,m
-1.8703,-0.5554,m
0.4489,-0.0489,m
-1.9242,-1.0559,m
1.1725,-1.4015,m
-1.8717,-1.3206,m
0.9517,-1.8986,m
-0.8722,0.2598,m
-0.6727,-0.1769,m
2.2037,1.2567,m
-0.0468,-0.3316,m
0.2273,1.7092,m
-1.0228,0.4086,m
0.9164,0.1444,m
-0.0618,0.3575,m
0.6658,1.3597,m
-1.3015,-0.8113,m
-0.2544,0.4032,m
0.712,1.4855,m
0.6158,1.771,m
-0.8343,-0.2581,m
-2.0383,-0.9779,m
0.8763,-0.969,m
-2.0027,-2.0964,m
-1.2401,-0.7197,m
0.5536,-0.4542,m
2.0827,1.3489,m
0.7386,0.1392,m
1.4091,-2.0938,m
0.6614,0.0147,m
1.1615,-0.3567,m
0.4348,0.397,m
-1.5937,-1.3568,m
-1.6178,-0.7116,m
0.5454,-0.1648,m
1.772,1.348,m
1.1485,1.4851,m
-1.0343,0.2771,m
-0.0367,-0.1441,m
0.9425,1.8874,m
1.01,-0.4367,m
1.077,1.4235,m
0.6173,-0.0096,m
1.2002,-0.944,m
-1.3409,0.146,m
0.4261,0.1938,m
-0.1391,0.1324,m
1.1794,1.4244,m
0.9233,-1.0174,m
1.784,1.0051,m
-1.8908,-1.696,m
0.3359,0.6108,m
0.4402,0.3986,m
0.5353,0.5042,m
0.1386,-0.8032,m
0.7058,1.3783,m
-0.6986,-0.0006,m
0.9001,-1.3644,m
-0.1462,1.8317,m
0.9762,-1.3867,m
-0.4533,-0.0737,m
1.3418,-0.6317,m
0.1435,0.3375,m
-0.4308,-0.3461,m
-1.2614,-0.4569,m
0.4688,-0.3208,m
0.5529,-0.1593,m
0.1572,-0.652,m
0.8843,-0.766,m
-1.7097,-1.2949,m
-0.468,0.2449,m
0.3807,1.6145,m
-0.0552,0.8821,m
1.2266,-1.1978,m
-0.1711,1.6797,m
1.0802,-1.7553,m
0.0438,0.5362,m
0.3549,-0.2223,m
2.1207,1.1002,m
0.9566,-0.7862,m
-1.0484,0.2191,m
-0.1286,-0.061,m
0.8238,-0.6725,m
-1.4331,-0.546,m
0.2687,0.6053,m
1.2428,-1.3318,m
-0.0744,-0.4627,m
1.9486,1.087,m
-1.69,-0.0461,m
1.4545,1.333,m
0.3055,-0.1606,m
-1.0169,-0.1461,m
0.0919,-0.154,m
-1.2601,-1.009,m
0.7563,-0.0709,m
-0.2506,0.8458,m
0.8591,-0.9517,m
0.2612,0.2142,m
1.2604,-1.2536,m
1.2342,-0.0582,m
-1.4,-0.3704,m
0.9933,0.3967,m
